122,崇文,崇文门路口,西向东,牌照识别,崇文门东大街,崇文门外大街
123,崇文,崇文门路口,东向西,牌照识别,崇文门西大街,崇文门外大街
124,崇文,崇文门路口,南向北,牌照识别,崇文门外大街,崇文门东大街
125,崇文,崇文门路口,北向南,牌照识别,崇文门外大街,崇文门西大街
126,崇文,台基厂路口,南向北,牌照识别,台基厂大街,前门东大街
127,崇文,台基厂路口,北向南,牌照识别,祁年大街,崇文门西大街
128,崇文,正义路南口,东向西,牌照识别,前门东大街,草厂三条
129,崇文,正义路南口,西向东,牌照识别,前门东大街,正义路
130,崇文,正义路南口,北向南,牌照识别,草厂三条,前门东大街
131,崇文,正义路南口,南向北,牌照识别,正义路,前门东大街
132,崇文,玉蜓桥下,内环方向,牌照识别,南二环,
133,崇文,玉蜓桥下,外环方向,牌照识别,南二环,
134,崇文,建国门桥南,内环方向,牌照识别,东二环,
135,崇文,建国门桥南,外环方向,牌照识别,东二环,
136,崇文,朝阳门桥北,内环方向,牌照识别,东二环,
137,崇文,朝阳门桥北,外环方向,牌照识别,东二环,
138,崇文,安定门桥西,内环方向,牌照识别,北二环,
139,崇文,安定门桥西,外环方向,牌照识别,北二环,
140,宣武,陶然桥北,南向北,牌照识别,太平街,
141,宣武,陶然桥北,北向南,牌照识别,太平街,
142,宣武,开阳桥北天桥,南向北,牌照识别,菜市口大街,
143,宣武,开阳桥北天桥,北向南,牌照识别,菜市口大街,
144,宣武,右安门桥下,南向北,牌照识别,右安门东街,
145,宣武,右安门桥下,北向南,牌照识别,右安门东街,
146,宣武,菜户营桥大观园牌楼,南向北,牌照识别,南菜园街,
147,宣武,菜户营桥大观园牌楼,北向南,牌照识别,南菜园街,
148,宣武,白纸坊桥东,西向东,牌照识别,白纸坊西街,
149,宣武,白纸坊桥东,东向西,牌照识别,白纸坊西街,
150,宣武,枣林前街西口,西向东,牌照识别,枣林前街,
151,宣武,枣林前街西口,东向西,牌照识别,枣林前街,
152,宣武,天宁寺桥南,南向北,牌照识别,西便门内大街,
153,宣武,天宁寺桥南,北向南,牌照识别,西便门内大街,
154,宣武,宣武门西大街长椿街口,东向西,牌照识别,宣武门西大街,
155,宣武,宣武门西大街长椿街口,西向东,牌照识别,宣武门西大街,
156,宣武,宣武门路口,南向北,牌照识别,宣武门内大街,宣武门外大街
157,宣武,宣武门路口,北向南,牌照识别,宣武门外大街,宣武门西大街
158,宣武,宣武门路口,西向东,牌照识别,宣武门西大街,宣武门东大街
159,宣武,宣武门路口,东向西,牌照识别,宣武门东大街,宣武门内大街
160,宣武,和平门路口,南向北,牌照识别,北新华街,南新华街
161,宣武,和平门路口,北向南,牌照识别,南新华街,北新华街
162,宣武,煤市街北口,北向南,牌照识别,煤市街,
163,宣武, 供电局路口,西向东,牌照识别,前门西大街,人民大会堂西路
164,宣武, 供电局路口,东向西,牌照识别,前门西大街,人民大会堂西路
165,宣武, 供电局路口,南向北,牌照识别,人民大会堂西路,前门西大街
166,宣武,虎坊桥路口,东向西,牌照识别,骡马市大街,南新华街
167,宣武,虎坊桥路口,西向东,牌照识别,珠市口西大街,南新华街
168,宣武,虎坊桥路口,南向北,牌照识别,南新华街,骡马市大街
169,宣武,虎坊桥路口,北向南,牌照识别,虎坊路,珠市口西大街
170,宣武,珠市口路口,北向南,牌照识别,前门大街,
171,宣武,珠市口路口,南向北,牌照识别,前门大街,
172,宣武,菜户营桥北龙门,内环方向,牌照识别,西二环,
173,宣武,菜户营桥北龙门,外环方向,牌照识别,西二环,
174,朝阳,吉祥寺桥北,北向南,牌照识别,京承高速,
175,朝阳,吉祥寺桥北,南向北,牌照识别,京承高速,
176,朝阳,鲁瞳桥下,北向南,牌照识别,京承高速,
177,朝阳,鲁瞳桥下,南向北,牌照识别,京承高速,
178,朝阳,金盏桥北,北向南,牌照识别,机场第二高速,
179,朝阳,金盏桥北,南向北,牌照识别,机场第二高速,
180,朝阳,管庄桥北天桥,北向南,牌照识别,机场第二高速,
181,朝阳,管庄桥北天桥,南向北,牌照识别,机场第二高速,
182,朝阳,温渝大桥西,西向东,牌照识别,机场南线高速,
183,朝阳,温渝大桥西,东向西,牌照识别,机场南线高速,
184,朝阳,管头桥西,西向东,牌照识别,机场南线高速,
185,朝阳,管头桥西,东向西,牌照识别,机场南线高速,
186,朝阳,双桥东天桥,西向东,牌照识别,京通快速路,
187,朝阳,双桥东天桥,东向西,牌照识别,京通快速路,
188,朝阳,光辉桥东,西向东,牌照识别,通惠河北路,
189,朝阳,光辉桥东,东向西,牌照识别,通惠河北路,
190,朝阳,永安里东天桥,西向东,牌照识别,通惠河北路,
191,朝阳,永安里东天桥,东向西,牌照识别,通惠河北路,
192,朝阳,化工桥南,南向北,牌照识别,京津高速,
193,朝阳,化工桥南,北向南,牌照识别,京津高速,
194,朝阳,京津高速太湖收费站北,南向北,牌照识别,京津高速,
195,朝阳,京津高速太湖收费站北,北向南,牌照识别,京津高速,
196,朝阳,黑庄户桥下,东向西,牌照识别,京哈高速,
197,朝阳,黑庄户桥下,西向东,牌照识别,京哈高速,
198,朝阳,林翠桥南,南向北,牌照识别,林翠路,
199,朝阳,林翠桥南,北向南,牌照识别,林翠路,
200,朝阳,奥林西桥南,南向北,牌照识别,奥林西路,
201,朝阳,奥林西桥南,北向南,牌照识别,奥林西路,
202,朝阳,奥林东路南天桥,北向南,牌照识别,奥林东路,
203,朝阳,奥林东路南天桥,南向北,牌照识别,奥林东路,
204,朝阳,仰山桥南,北向南,牌照识别,安立路,
205,朝阳,仰山桥南,南向北,牌照识别,安立路,
206,朝阳,北苑路康斯丹郡门口,北向南,牌照识别,北苑路,
207,朝阳,北苑路康斯丹郡门口,南向北,牌照识别,北苑路,
208,朝阳,顾家庄桥南路口南,北向南,牌照识别,鼎成路,
209,朝阳,顾家庄桥南路口南,南向北,牌照识别,鼎成路,
210,朝阳,广顺桥南,南向北,牌照识别,广顺北大街,
211,朝阳,广顺桥南,北向南,牌照识别,广顺北大街,
212,朝阳,京密路五元桥南天桥,北向南,牌照识别,京密路,
213,朝阳,京密路五元桥南天桥,南向北,牌照识别,京密路,
214,朝阳,机场辅路大山桥北,北向南,牌照识别,机场高速辅路,
215,朝阳,机场辅路大山桥北,南向北,牌照识别,机场高速辅路,
216,朝阳,酒仙桥北路孙家村口,西向东,牌照识别,酒仙桥北路,
217,朝阳,酒仙桥北路孙家村口,东向西,牌照识别,酒仙桥北路,
218,朝阳,蒋台东路东八间房村口,西向东,牌照识别,蒋台东路,
219,朝阳,蒋台东路东八间房村口,东向西,牌照识别,蒋台东路,
220,朝阳,七棵树路五环路东,西向东,牌照识别,七棵树路,
221,朝阳,七棵树路五环路东,东向西,牌照识别,七棵树路,
222,朝阳,七棵树桥西,西向东,牌照识别,东坝路,
223,朝阳,七棵树桥西,东向西,牌照识别,东坝路,
224,朝阳,平房桥西,西向东,牌照识别,姚家园路,
225,朝阳,平房桥西,东向西,牌照识别,姚家园路,
226,朝阳,白家楼桥西人行过街灯,西向东,牌照识别,朝阳北路,
227,朝阳,白家楼桥西人行过街灯,东向西,牌照识别,朝阳北路,
228,朝阳,大黄庄桥西天桥,西向东,牌照识别,朝阳路,
229,朝阳,大黄庄桥西天桥,东向西,牌照识别,朝阳路,
230,朝阳,远通桥西天桥,西向东,牌照识别,京通快速路,
231,朝阳,远通桥西天桥,东向西,牌照识别,京通快速路,
232,朝阳,广渠路高碑店污水处理厂门口,西向东,牌照识别,广渠路,
233,朝阳,广渠路高碑店污水处理厂门口,东向西,牌照识别,广渠路,
234,朝阳,观音堂桥西,西向东,牌照识别,王四营北路,
235,朝阳,观音堂桥西,东向西,牌照识别,王四营北路,
236,朝阳,京哈高速五方桥西,西向东,牌照识别,京沈高速,
237,朝阳,京哈高速五方桥西,东向西,牌照识别,京沈高速,
238,朝阳,化工桥北,西向东,牌照识别,化工路,
239,朝阳,化工桥北,东向西,牌照识别,化工路,
240,朝阳,大羊坊北桥下,北向南,牌照识别,大羊坊路,
241,朝阳,大羊坊北桥下,南向北,牌照识别,大羊坊路,
242,朝阳,大羊坊桥下,北向南,牌照识别,京沪高速,
243,朝阳,大羊坊桥下,南向北,牌照识别,京沪高速,
244,朝阳,荣华桥北,北向南,牌照识别,荣华北路,
245,朝阳,荣华桥北,南向北,牌照识别,荣华北路,
246,朝阳,亦庄桥北,南向北,牌照识别,三台山路,
247,朝阳,亦庄桥北,北向南,牌照识别,三台山路,
248,朝阳,大羊坊收费站南一公里处,南向北,牌照识别,京沪高速,
249,朝阳,大羊坊收费站南一公里处,北向南,牌照识别,京沪高速,
250,朝阳,十里河桥北,内环方向,牌照识别,东三环,
251,朝阳,十里河桥北,外环方向,牌照识别,东三环,
252,朝阳,劲松桥南,内环方向,牌照识别,东三环,
253,朝阳,劲松桥南,外环方向,牌照识别,东三环,
254,朝阳,劲松桥北,内环方向,牌照识别,东三环,
255,朝阳,劲松桥北,外环方向,牌照识别,东三环,
256,朝阳,双井桥北,内环方向,牌照识别,东三环,
257,朝阳,双井桥北,外环方向,牌照识别,东三环,
258,朝阳,长虹桥南,内环方向,牌照识别,东三环,
259,朝阳,长虹桥南,外环方向,牌照识别,东三环,
260,朝阳,农展馆桥北,内环方向,牌照识别,东三环,
261,朝阳,农展馆桥北,外环方向,牌照识别,东三环,
262,朝阳,三元桥西北,内环方向,牌照识别,北三环,
263,朝阳,三元桥西北,外环方向,牌照识别,北三环,
264,朝阳,三元西桥西北,内环方向,牌照识别,北三环,
265,朝阳,三元西桥西北,外环方向,牌照识别,北三环,
266,朝阳,和平西桥西,内环方向,牌照识别,北三环,
267,朝阳,和平西桥西,外环方向,牌照识别,北三环,
268,朝阳,安贞桥西,内环方向,牌照识别,北三环,
269,朝阳,安贞桥西,外环方向,牌照识别,北三环,
270,朝阳,霄云桥东南,内环方向,牌照识别,东四环,
271,朝阳,霄云桥东南,外环方向,牌照识别,东四环,
272,朝阳,双新桥南,内环方向,牌照识别,东四环,
273,朝阳,双新桥南,外环方向,牌照识别,东四环,
274,朝阳,红领巾桥下,内环方向,牌照识别,东四环,
275,朝阳,红领巾桥下,外环方向,牌照识别,东四环,
276,朝阳,窑洼湖桥北,内环方向,牌照识别,东四环,
277,朝阳,窑洼湖桥北,外环方向,牌照识别,东四环,
278,朝阳,工大桥北,内环方向,牌照识别,东四环,
279,朝阳,工大桥北,外环方向,牌照识别,东四环,
280,朝阳,十八里店北桥北,内环方向,牌照识别,东四环,
281,朝阳,十八里店北桥北,外环方向,牌照识别,东四环,
282,朝阳,小红门桥东,内环方向,牌照识别,南四环,
283,朝阳,小红门桥东,外环方向,牌照识别,南四环,
284,朝阳,京承高速1.700km,进京方向,牌照识别,京承高速,
285,朝阳,京承高速1.700km,出京方向,牌照识别,京承高速,
286,朝阳,京承高速10.400km,进京方向,牌照识别,京承高速,
287,朝阳,京承高速10.400km,出京方向,牌照识别,京承高速,
288,朝阳,京通快速3.280km,进京方向,牌照识别,京通快速,
289,朝阳,京通快速3.280km,出京方向,牌照识别,京通快速,
290,朝阳,京通快速7.550km,进京方向,牌照识别,京通快速,
291,朝阳,京通快速7.550km,出京方向,牌照识别,京通快速,
292,朝阳,京通快速12.350km,进京方向,牌照识别,京通快速,
293,朝阳,京通快速12.350km,出京方向,牌照识别,京通快速,
294,海淀,学清路北口,南向北,牌照识别,学清路,
295,海淀,学清路北口,北向南,牌照识别,学清路,
296,海淀, 上清桥南天桥,南向北,牌照识别,京藏高速,
297,海淀, 上清桥南天桥,北向南,牌照识别,京藏高速,
298,海淀,五景桥东,西向东,牌照识别,田村山南路,
299,海淀,五景桥东,东向西,牌照识别,田村山南路,
300,海淀,晋元桥东天桥,西向东,牌照识别,阜石路,
301,海淀,晋元桥东天桥,东向西,牌照识别,阜石路,
302,海淀,西黄村桥东,西向东,牌照识别,田村路,
303,海淀,西黄村桥东,东向西,牌照识别,田村路,
304,海淀,杏石口桥东,东向西,牌照识别,杏石口路,
305,海淀,杏石口桥东,西向东,牌照识别,杏石口路,
306,海淀,闵西桥东,东向西,牌照识别,闵庄路,
307,海淀,闵西桥东,西向东,牌照识别,闵庄路,
308,海淀,旱河路香泉环岛南,西向东,牌照识别,旱河路,
309,海淀,旱河路香泉环岛南,东向西,牌照识别,旱河路,
310,海淀,玉泉山路香泉环岛东,西向东,牌照识别,玉泉山路,
311,海淀,玉泉山路香泉环岛东,东向西,牌照识别,玉泉山路,
312,海淀,功德寺桥南,南向北,牌照识别,厢红旗路,
313,海淀,功德寺桥南,北向南,牌照识别,厢红旗路,
314,海淀,红山桥下,东向西,牌照识别,香山路,
315,海淀,红山桥下,西向东,牌照识别,香山路,
316,海淀,红山桥下,北向南,牌照识别,黑山扈路,
317,海淀,颐和园路颐和园北宫门,南向北,牌照识别,颐和园路,
318,海淀,颐和园路颐和园北宫门,北向南,牌照识别,颐和园路,
319,海淀, 肖家河桥南,南向北,牌照识别,圆明园西路,
320,海淀, 肖家河桥南,北向南,牌照识别,圆明园西路,
321,海淀, 厢白旗桥南,南向北,牌照识别,中关村北大街,
322,海淀, 厢白旗桥南,北向南,牌照识别,中关村北大街,
323,海淀,双清路北培黎职业学院,南向北,牌照识别,双清路,
324,海淀,双清路北培黎职业学院,北向南,牌照识别,双清路,
325,海淀,马甸桥下,内环方向,牌照识别,北三环,
326,海淀,马甸桥下,外环方向,牌照识别,北三环,
327,海淀,蓟门桥东,内环方向,牌照识别,北三环,
328,海淀,蓟门桥东,外环方向,牌照识别,北三环,
329,海淀,联想桥西,内环方向,牌照识别,北三环,
330,海淀,联想桥西,外环方向,牌照识别,北三环,
331,海淀,四通桥西,内环方向,牌照识别,北三环,
332,海淀,四通桥西,外环方向,牌照识别,北三环,
333,海淀,紫竹桥北,内环方向,牌照识别,西三环,
334,海淀,紫竹桥北,外环方向,牌照识别,西三环,
335,海淀,航天桥南,内环方向,牌照识别,西三环,
336,海淀,航天桥南,外环方向,牌照识别,西三环,
337,海淀,新兴桥南,内环方向,牌照识别,西三环,
338,海淀,新兴桥南,外环方向,牌照识别,西三环,
339,海淀,京藏高速3.050km,进京方向,牌照识别,京藏高速,
340,海淀,京藏高速3.050km,出京方向,牌照识别,京藏高速,
341,海淀,京藏高速7.000km,进京方向,牌照识别,京藏高速,
342,海淀,京藏高速7.000km,出京方向,牌照识别,京藏高速,
343,海淀,京藏高速9.250km,进京方向,牌照识别,京藏高速,
344,海淀,京藏高速9.250km,出京方向,牌照识别,京藏高速,
345,丰台, 大瓦窑桥西,东向西,牌照识别,京港澳高速,
346,丰台, 大瓦窑桥西,西向东,牌照识别,京港澳高速,
347,丰台,赵公口桥东,内环方向,牌照识别,南三环,
348,丰台,赵公口桥东,外环方向,牌照识别,南三环,
349,丰台,方庄桥东,内环方向,牌照识别,南三环,
350,丰台,方庄桥东,外环方向,牌照识别,南三环,
351,丰台,洋桥东,内环方向,牌照识别,南三环,
352,丰台,洋桥东,外环方向,牌照识别,南三环,
353,丰台,丽泽桥北,内环方向,牌照识别,西三环,
354,丰台,丽泽桥北,外环方向,牌照识别,西三环,
355,丰台,丰益桥北,内环方向,牌照识别,西三环,
356,丰台,丰益桥北,外环方向,牌照识别,西三环,
357,丰台,丰益桥南,内环方向,牌照识别,西三环,
358,丰台,丰益桥南,外环方向,牌照识别,西三环,
359,丰台,玉泉营桥西,内环方向,牌照识别,南三环,
360,丰台,玉泉营桥西,外环方向,牌照识别,南三环,
361,丰台,玉泉营桥东,内环方向,牌照识别,南三环,
362,丰台,玉泉营桥东,外环方向,牌照识别,南三环,
363,丰台,万芳桥东,内环方向,牌照识别,南三环,
364,丰台,万芳桥东,外环方向,牌照识别,南三环,
365,丰台,大红门桥东,内环方向,牌照识别,南四环,
366,丰台,大红门桥东,外环方向,牌照识别,南四环,
367,丰台,公益桥西,内环方向,牌照识别,南四环,
368,丰台,公益桥西,外环方向,牌照识别,南四环,
369,丰台,公益西桥西,内环方向,牌照识别,南四环,
370,丰台,公益西桥西,外环方向,牌照识别,南四环,
371,丰台,马家楼桥东,内环方向,牌照识别,南四环,
372,丰台,马家楼桥东,外环方向,牌照识别,南四环,
373,丰台,马家楼桥西,内环方向,牌照识别,南四环,
374,丰台,马家楼桥西,外环方向,牌照识别,南四环,
375,丰台,花乡桥东,内环方向,牌照识别,南四环,
376,丰台,花乡桥东,外环方向,牌照识别,南四环,
377,丰台,丰台大桥北,内环方向,牌照识别,西四环,
378,丰台,丰台大桥北,外环方向,牌照识别,西四环,
379,丰台,丰北桥北,内环方向,牌照识别,西四环,
380,丰台,丰北桥北,外环方向,牌照识别,西四环,
381,丰台,岳各庄北桥北,内环方向,牌照识别,西四环,
382,丰台,岳各庄北桥北,外环方向,牌照识别,西四环,
383,丰台,南沙窝桥南,内环方向,牌照识别,西四环,
384,丰台,南沙窝桥南,外环方向,牌照识别,西四环,
385,石景山, 衙门口桥西,东向西,牌照识别,莲石路,
386,石景山, 衙门口桥西,西向东,牌照识别,莲石路,
387,石景山,衙门口桥东天桥,西向东,牌照识别,莲石路,
388,石景山, 衙门口桥东天桥,东向西,牌照识别,莲石路,
389,石景山,鲁谷南路新华社门口,西向东,牌照识别,鲁谷南路,
390,石景山,鲁谷南路新华社门口,东向西,牌照识别,鲁谷南路,
391,石景山,鲁古桥东,西向东,牌照识别,鲁谷路,
392,石景山,鲁古桥东,东向西,牌照识别,鲁谷路,
393,石景山,八角桥东天桥,西向东,牌照识别,石景山路,
394,石景山,八角桥东天桥,东向西,牌照识别,石景山路,
395,石景山,老山南路西,西向东,牌照识别,老山南路,
396,石景山,老山南路西,东向西,牌照识别,老山南路,
397,房山,阎村桥下,南向北,牌照识别,京港澳高速,
398,房山,阎村桥下,北向南,牌照识别,京港澳高速,
399,房山, 京良桥下,南向北,牌照识别,京港澳高速,
400,房山, 京良桥下,北向南,牌照识别,京港澳高速,
401,房山, 杜家坎收费站南,南向北,牌照识别,京港澳高速,
402,房山, 杜家坎收费站南,北向南,牌照识别,京港澳高速,
403,通州,三惠桥下,西向东,牌照识别,京哈高速,
404,通州,三惠桥下,东向西,牌照识别,京哈高速,
405,通州,西马庄收费站西,东向西,牌照识别,京哈高速,
406,通州,西马庄收费站西,西向东,牌照识别,京哈高速,
407,通州,京沪高速马驹桥北,南向北,牌照识别,京沪高速,
408,通州,京沪高速马驹桥北,北向南,牌照识别,京沪高速,
409,通州,田府二桥下,东向西,牌照识别,京哈高速,
410,通州,田府二桥下,西向东,牌照识别,京哈高速,
411,通州,通燕高速20.100km,进京方向,牌照识别,通燕高速,
412,通州,通燕高速20.100km,出京方向,牌照识别,通燕高速,
413,通州,通燕高速24.180km,进京方向,牌照识别,通燕高速,
414,通州,通燕高速24.180km,出京方向,牌照识别,通燕高速,
415,通州,通燕高速30.900km,进京方向,牌照识别,通燕高速,
416,通州,通燕高速30.900km,出京方向,牌照识别,通燕高速,
417,昌平,二拨子桥下,北向南,牌照识别, 京藏高速,
418,昌平,二拨子桥下,南向北,牌照识别, 京藏高速,
419,昌平,西沙桥下,北向南,牌照识别, 京藏高速,
420,昌平,西沙桥下,南向北,牌照识别, 京藏高速,
421,昌平,京藏高速14.100km,进京方向,牌照识别,京藏高速,
422,昌平,京藏高速14.100km,出京方向,牌照识别,京藏高速,
423,昌平,京藏高速19.150km,进京方向,牌照识别,京藏高速,
424,昌平,京藏高速19.150km,出京方向,牌照识别,京藏高速,
425,昌平,京藏高速23.200km,进京方向,牌照识别,京藏高速,
426,昌平,京藏高速23.200km,出京方向,牌照识别,京藏高速,
427,昌平,京藏高速25.900km,进京方向,牌照识别,京藏高速,
428,昌平,京藏高速25.900km,出京方向,牌照识别,京藏高速,
429,昌平,京藏高速30.150km,进京方向,牌照识别,京藏高速,
430,昌平,京藏高速30.150km,出京方向,牌照识别,京藏高速,
431,昌平,京藏高速34.130km,进京方向,牌照识别,京藏高速,
432,昌平,京藏高速34.130km,出京方向,牌照识别,京藏高速,
